Year,Month,State,Solar MWh,Wind MWh,Temp,Precip
2017,12,GA,87052,NA,49.3,3.19
2018,1,GA,136401,NA,42.5,2.82
2018,2,GA,108497,NA,59.2,4.29
2018,3,GA,164833,NA,54.5,3.55
2018,4,GA,202303,NA,60.6,4.16
2018,5,GA,194396,NA,73.7,6.67
2018,6,GA,216206,NA,79.3,5.06
2018,7,GA,205526,NA,80.2,6.26
2018,8,GA,203058,NA,79.4,5.54
2018,9,GA,188174,NA,79.8,2.75
2018,10,GA,173688,NA,68.4,3.83
2018,11,GA,108919,NA,53.2,6.24
2018,12,GA,93835,NA,50.2,9.63
2019,1,GA,131045,NA,48.2,4.94
2019,2,GA,97752,NA,56.1,3.26
2019,3,GA,193954,NA,56.3,2.95
2019,4,GA,205124,NA,64.6,3.93
2019,5,GA,242243,NA,75.7,2.3
2019,6,GA,208945,NA,78.1,5.95
2019,7,GA,216677,NA,81,3.93
2019,8,GA,199631,NA,80.7,4.53
2019,9,GA,197680,NA,79.1,0.89
2019,10,GA,149775,NA,69.7,5.49
2019,11,GA,155310,NA,52.8,3.18
2019,12,GA,162635,NA,52.3,6.54
2020,1,GA,182129,NA,51.4,4.9
2020,2,GA,223667,NA,51.8,8.84
2020,3,GA,280766,NA,63.2,5.27
2020,4,GA,349523,NA,63.2,7.59
2020,5,GA,414186,NA,69.3,3.18
2020,6,GA,379297,NA,77,3.91
2020,7,GA,413730,NA,81.5,4.12
2020,8,GA,417453,NA,80.4,6.6
2020,9,GA,347854,NA,74.3,6.58
2020,10,GA,339758,NA,68.5,3.52
2020,11,GA,281413,NA,60.6,3.05
2020,12,GA,271211,NA,46.5,3.01
2001,1,HI,NA,109,NA,NA
2001,2,HI,NA,111,NA,NA
2001,3,HI,NA,160,NA,NA
2001,4,HI,NA,265,NA,NA
2001,5,HI,NA,142,NA,NA
2001,6,HI,NA,101,NA,NA
2001,7,HI,NA,185,NA,NA
2001,8,HI,NA,235,NA,NA
2001,9,HI,NA,230,NA,NA
2001,10,HI,NA,250,NA,NA
2001,11,HI,NA,147,NA,NA
2001,12,HI,NA,187,NA,NA
2002,1,HI,NA,78,NA,NA
2002,2,HI,NA,185,NA,NA
2002,3,HI,NA,111,NA,NA
2002,4,HI,NA,47,NA,NA
2002,5,HI,NA,75,NA,NA
2002,6,HI,NA,198,NA,NA
2002,7,HI,NA,198,NA,NA
2002,8,HI,NA,174,NA,NA
2002,9,HI,NA,144,NA,NA
2002,10,HI,NA,160,NA,NA
2002,11,HI,NA,142,NA,NA
2002,12,HI,NA,105,NA,NA
2003,1,HI,NA,43,NA,NA
2003,2,HI,NA,126,NA,NA
2003,3,HI,NA,72,NA,NA
2003,4,HI,NA,157,NA,NA
2003,5,HI,NA,131,NA,NA
2003,6,HI,NA,140,NA,NA
2003,7,HI,NA,174,NA,NA
2003,8,HI,NA,247,NA,NA
2003,9,HI,NA,103,NA,NA
2003,10,HI,NA,93,NA,NA
2003,11,HI,NA,153,NA,NA
2003,12,HI,NA,135,NA,NA
2004,1,HI,NA,293,NA,NA
2004,2,HI,NA,378,NA,NA
2004,3,HI,NA,570,NA,NA
2004,4,HI,NA,681,NA,NA
2004,5,HI,NA,630,NA,NA
2004,6,HI,NA,1014,NA,NA
2004,7,HI,NA,1039,NA,NA
2004,8,HI,NA,832,NA,NA
2004,9,HI,NA,615,NA,NA
2004,10,HI,NA,530,NA,NA
2004,11,HI,NA,368,NA,NA
2004,12,HI,NA,545,NA,NA
2005,1,HI,NA,353,NA,NA
2005,2,HI,NA,426,NA,NA
2005,3,HI,NA,556,NA,NA
2005,4,HI,NA,709,NA,NA
2005,5,HI,NA,654,NA,NA
2005,6,HI,NA,773,NA,NA
2005,7,HI,NA,667,NA,NA
2005,8,HI,NA,513,NA,NA
2005,9,HI,NA,585,NA,NA
2005,10,HI,NA,552,NA,NA
2005,11,HI,NA,432,NA,NA
2005,12,HI,NA,413,NA,NA
2006,1,HI,NA,233,NA,NA
2006,2,HI,NA,184,NA,NA
2006,3,HI,NA,207,NA,NA
2006,4,HI,NA,354,NA,NA
2006,5,HI,NA,3241,NA,NA
2006,6,HI,NA,9455,NA,NA
2006,7,HI,NA,15196,NA,NA
2006,8,HI,NA,13704,NA,NA
2006,9,HI,NA,11358,NA,NA
2006,10,HI,NA,7157,NA,NA
2006,11,HI,NA,7659,NA,NA
2006,12,HI,NA,10927,NA,NA
2007,1,HI,NA,8935,NA,NA
2007,2,HI,NA,8772,NA,NA
2007,3,HI,NA,7754,NA,NA
2007,4,HI,NA,21071,NA,NA
2007,5,HI,NA,16256,NA,NA
2007,6,HI,NA,21831,NA,NA
2007,7,HI,NA,31796,NA,NA
2007,8,HI,NA,23863,NA,NA
2007,9,HI,NA,25061,NA,NA
2007,10,HI,NA,31556,NA,NA
2007,11,HI,NA,13013,NA,NA
2007,12,HI,NA,28277,NA,NA
2008,1,HI,0,30542,NA,NA
2008,2,HI,0,11787,NA,NA
2008,3,HI,0,16642,NA,NA
2008,4,HI,0,18866,NA,NA
2008,5,HI,0,20802,NA,NA
2008,6,HI,0,21966,NA,NA
2008,7,HI,0,25330,NA,NA
2008,8,HI,0,29650,NA,NA
2008,9,HI,0,17424,NA,NA
2008,10,HI,0,18954,NA,NA
2008,11,HI,0,16506,NA,NA
2008,12,HI,18,11554,NA,NA
2009,1,HI,9,13559,NA,NA
2009,2,HI,48,25120,NA,NA
2009,3,HI,122,23566,NA,NA
2009,4,HI,157,19529,NA,NA
2009,5,HI,173,801,NA,NA
2009,6,HI,166,21948,NA,NA
2009,7,HI,191,33224,NA,NA
2009,8,HI,181,32162,NA,NA
2009,9,HI,146,30409,NA,NA
2009,10,HI,105,12704,NA,NA
2009,11,HI,61,30645,NA,NA
2009,12,HI,30,7761,NA,NA
2010,1,HI,15,8614,NA,NA
2010,2,HI,50,14189,NA,NA
2010,3,HI,116,28326,NA,NA
2010,4,HI,169,28211,NA,NA
2010,5,HI,233,20705,NA,NA
2010,6,HI,264,25900,NA,NA
2010,7,HI,244,28437,NA,NA
2010,8,HI,232,36533,NA,NA
2010,9,HI,197,24379,NA,NA
2010,10,HI,103,23450,NA,NA
2010,11,HI,96,14901,NA,NA
2010,12,HI,51,7476,NA,NA
2011,1,HI,77.04,11449.75,NA,NA
2011,2,HI,190.82,1619.91,NA,NA
2011,3,HI,269.52,42832.28,NA,NA
2011,4,HI,366.3,11997.83,NA,NA
2011,5,HI,429.44,25634.27,NA,NA
2011,6,HI,500.36,29848.66,NA,NA
2011,7,HI,425.74,35595.05,NA,NA
2011,8,HI,445.88,39139.78,NA,NA
2011,9,HI,331.69,20630.5,NA,NA
2011,10,HI,273.81,31610.74,NA,NA
2011,11,HI,152.54,46060.88,NA,NA
2011,12,HI,129.86,44392.34,NA,NA
2012,1,HI,86.23,15359.86,NA,NA
2012,2,HI,130.86,24141.5,NA,NA
2012,3,HI,239.46,34635.98,NA,NA
2012,4,HI,345.27,34528.08,NA,NA
2012,5,HI,522.99,38179.65,NA,NA
2012,6,HI,558.53,28787.73,NA,NA
2012,7,HI,525.01,51667.58,NA,NA
2012,8,HI,478.94,34552.19,NA,NA
2012,9,HI,475.28,29179.9,NA,NA
2012,10,HI,443.93,15146.4,NA,NA
2012,11,HI,327.78,34634.78,NA,NA
2012,12,HI,473.72,37420.35,NA,NA
2013,1,HI,658.59,27966.14,NA,NA
2013,2,HI,956.22,57347.65,NA,NA
2013,3,HI,1340.54,25798.03,NA,NA
2013,4,HI,1447.33,24741.95,NA,NA
2013,5,HI,1639.09,34199.85,NA,NA
2013,6,HI,1892.76,64877.32,NA,NA
2013,7,HI,1761.89,53439.18,NA,NA
2013,8,HI,2043.8,60595.98,NA,NA
2013,9,HI,2036.59,52180.04,NA,NA
2013,10,HI,2144.65,33241.42,NA,NA
2013,11,HI,1762.62,34917.49,NA,NA
2013,12,HI,1781.89,34004.95,NA,NA
2014,1,HI,1675.47,36493.06,NA,NA
2014,2,HI,1940.58,22676.55,NA,NA
2014,3,HI,3170.89,47938.95,NA,NA
2014,4,HI,3712.62,71947.17,NA,NA
2014,5,HI,4082.53,38863.97,NA,NA
2014,6,HI,4716.15,64832.31,NA,NA
2014,7,HI,3941.32,65764.46,NA,NA
2014,8,HI,6555.43,53719.01,NA,NA
2014,9,HI,6484.11,34222.94,NA,NA
2014,10,HI,5067.23,51627.05,NA,NA
2014,11,HI,4180.79,52391.11,NA,NA
2014,12,HI,2566.15,44794.96,NA,NA
2015,1,HI,2254,18638,NA,NA
2015,2,HI,2897,37784,NA,NA
2015,3,HI,4135,42439,NA,NA
2015,4,HI,4707,73833,NA,NA
2015,5,HI,4725,65637,NA,NA
2015,6,HI,4895,50113,NA,NA
2015,7,HI,4957,51164,NA,NA
2015,8,HI,6904,44574,NA,NA
2015,9,HI,5713,55111,NA,NA
2015,10,HI,4877,40081,NA,NA
2015,11,HI,4469,70964,NA,NA
2015,12,HI,3864,62432,NA,NA
2016,1,HI,3312,15783,NA,NA
2016,2,HI,6626,30048,NA,NA
2016,3,HI,5762,35206,NA,NA
2016,4,HI,6472,68563,NA,NA
2016,5,HI,7990,50312,NA,NA
2016,6,HI,7934,68793,NA,NA
2016,7,HI,10220,61558,NA,NA
2016,8,HI,9954,69061,NA,NA
2016,9,HI,9275,60177,NA,NA
2016,10,HI,8135,72688,NA,NA
2016,11,HI,7122,65973,NA,NA
2016,12,HI,5710,40965,NA,NA
2017,1,HI,8454,45747,NA,NA
2017,2,HI,9018,47866,NA,NA
2017,3,HI,14857,55387,NA,NA
2017,4,HI,14470,54011,NA,NA
2017,5,HI,18513,47686,NA,NA
2017,6,HI,18522,40996,NA,NA
2017,7,HI,17809,33513,NA,NA
2017,8,HI,18097,27552,NA,NA
2017,9,HI,16147,37111,NA,NA
2017,10,HI,15347,50572,NA,NA
2017,11,HI,12307,46517,NA,NA
2017,12,HI,11477,45098,NA,NA
2018,1,HI,13388,57811,NA,NA
2018,2,HI,11928,51471,NA,NA
2018,3,HI,13532,59852,NA,NA
2018,4,HI,15337,59504,NA,NA
2018,5,HI,17901,53040,NA,NA
2018,6,HI,19501,55618,NA,NA
2018,7,HI,17915,34731,NA,NA
2018,8,HI,17608,43772,NA,NA
2018,9,HI,16450,39541,NA,NA
2018,10,HI,15662,45653,NA,NA
2018,11,HI,13017,48610,NA,NA
2018,12,HI,12338,52332,NA,NA
2019,1,HI,13212,45615,NA,NA
2019,2,HI,14076,41751,NA,NA
2019,3,HI,18251,46742,NA,NA
2019,4,HI,21659,52262,NA,NA
2019,5,HI,22410,46105,NA,NA
2019,6,HI,22464,39640,NA,NA
2019,7,HI,23373,38989,NA,NA
2019,8,HI,22741,35245,NA,NA
2019,9,HI,26330,43199,NA,NA
2019,10,HI,29130,48975,NA,NA
2019,11,HI,29890,44444,NA,NA
2019,12,HI,24603,46345,NA,NA
2020,1,HI,27362,48992,NA,NA
2020,2,HI,33515,51340,NA,NA
2020,3,HI,38034,50911,NA,NA
2020,4,HI,48062,36447,NA,NA
2020,5,HI,55369,51511,NA,NA
2020,6,HI,53271,53945,NA,NA
2020,7,HI,54478,53410,NA,NA
2020,8,HI,53902,56736,NA,NA
2020,9,HI,51050,46442,NA,NA
2020,10,HI,42413,26086,NA,NA
2020,11,HI,35874,54725,NA,NA
2020,12,HI,34891,48732,NA,NA
2000,1,IA,NA,NA,21.6,0.73
2000,2,IA,NA,NA,32.5,1.37
2000,3,IA,NA,NA,43.1,1
2000,4,IA,NA,NA,49.4,2.03
2000,5,IA,NA,NA,62.8,3.6
2000,6,IA,NA,NA,67.7,6.56
2000,7,IA,NA,NA,72.2,4.09
2000,8,IA,NA,NA,72.7,2.62
2000,9,IA,NA,NA,64.6,2.11
2000,10,IA,NA,NA,54.8,1.8
2000,11,IA,NA,NA,32.2,2.15
2000,12,IA,NA,NA,10,1.67
2001,1,IA,NA,43633,20.8,1.42
2001,2,IA,NA,33105,18.1,2.16
2001,3,IA,NA,37510,30.2,1.3
2001,4,IA,NA,53936,52.7,3.6
2001,5,IA,NA,48081,60.9,7.04
2001,6,IA,NA,35405,68.3,4.07
2001,7,IA,NA,22590,75.1,3.12
2001,8,IA,NA,24805,72.5,2.97
2001,9,IA,NA,26291,61.2,4.07
2001,10,IA,NA,52246,50.2,2.46
2001,11,IA,NA,51419,48,1.55
2001,12,IA,NA,58842,30.7,0.83
2002,1,IA,NA,83542,28.6,0.4
2002,2,IA,NA,102587,29.8,0.89
2002,3,IA,NA,80001,31,1.16
2002,4,IA,NA,96580,48.9,3.62
2002,5,IA,NA,87149,56.8,4.1
2002,6,IA,NA,74748,72.4,3.51
2002,7,IA,NA,45378,76.5,4.24
2002,8,IA,NA,47461,70.9,5.81
2002,9,IA,NA,53390,65.3,1.71
2002,10,IA,NA,72520,46.2,3.58
2002,11,IA,NA,80620,34.7,0.22
2002,12,IA,NA,94858,28.9,0.24
2003,1,IA,NA,86581,19.1,0.39
2003,2,IA,NA,91498,20.4,0.82
2003,3,IA,NA,104630,35.1,1.15
2003,4,IA,NA,99337,50.4,3.25
2003,5,IA,NA,78212,57.9,4.61
2003,6,IA,NA,50023,67.3,4.48
2003,7,IA,NA,49595,73.1,4.11
2003,8,IA,NA,33237,74.1,1.03
2003,9,IA,NA,66546,61.1,3.11
2003,10,IA,NA,98887,52.4,1
2003,11,IA,NA,100289,35.9,3.46
2003,12,IA,NA,123136,28.2,1.28
2004,1,IA,NA,102757,17.7,0.96
2004,2,IA,NA,119440,22.7,1.17
2004,3,IA,NA,120200,40.8,3.75
2004,4,IA,NA,101142,51.1,1.85
2004,5,IA,NA,108860,60.7,7.74
2004,6,IA,NA,56523,67,3.55
2004,7,IA,NA,37955,70.5,4.33
2004,8,IA,NA,52044,66.2,4.56
2004,9,IA,NA,86238,66.4,2.66
2004,10,IA,NA,82191,51.9,2.05
2004,11,IA,NA,75643,40.6,2.21
2004,12,IA,NA,106957,26.6,0.58
2005,1,IA,NA,81050,18.9,1.31
2005,2,IA,NA,110964,31.2,1.52
2005,3,IA,NA,155690,36,1.05
2005,4,IA,NA,156410,53.4,3.45
2005,5,IA,NA,173816,57.8,3.85
2005,6,IA,NA,122459,72.6,5.25
2005,7,IA,NA,90237,74.7,3.27
2005,8,IA,NA,65505,71.5,3.02
2005,9,IA,NA,147863,67.6,3.29
2005,10,IA,NA,154287,52.6,0.91
2005,11,IA,NA,225730,39.6,1.75
2005,12,IA,NA,163125,19.5,1.17
2006,1,IA,NA,243966,32.4,0.99
2006,2,IA,NA,204148,25.1,0.32
2006,3,IA,NA,251420,36.5,3.17
2006,4,IA,NA,251084,53.8,4.3
2006,5,IA,NA,239314,60.6,2.44
2006,6,IA,NA,132156,70,2.49
2006,7,IA,NA,113238,75.9,3.22
2006,8,IA,NA,93491,72.1,5.75
2006,9,IA,NA,140942,60,4.22
2006,10,IA,NA,209149,47.9,1.64
2006,11,IA,NA,181169,39.3,1.77
2006,12,IA,NA,257746,31.1,2.09
2007,1,IA,NA,312222,21.6,0.91
2007,2,IA,NA,220948,15.5,1.68
2007,3,IA,NA,279532,41.8,2.86
2007,4,IA,NA,282516,46.7,4.57
2007,5,IA,NA,287568,64.7,5.35
2007,6,IA,NA,170992,70.4,3.38
2007,7,IA,NA,125186,73.7,3.38
2007,8,IA,NA,119553,74.2,9.69
2007,9,IA,NA,222567,64.7,2.87
2007,10,IA,NA,243784,55.9,5.1
2007,11,IA,NA,297286,37.2,0.18
2007,12,IA,NA,194522,20.3,2.44
2008,1,IA,NA,326673,16.6,0.68
2008,2,IA,NA,245377,17,1.71
2008,3,IA,NA,288463,32.6,1.26
2008,4,IA,NA,420238,46,5.86
2008,5,IA,NA,340381,57.4,5.67
2008,6,IA,NA,253185,69.3,8.88
2008,7,IA,NA,174137,73.1,5.88
2008,8,IA,NA,160438,69.9,1.96
2008,9,IA,NA,253051,63.5,4.16
2008,10,IA,NA,391496,50.7,3.26
2008,11,IA,NA,463961,37.3,1.72
2008,12,IA,NA,766387,17.6,1.88
2009,1,IA,NA,639536,13.2,0.68
2009,2,IA,NA,720201,26.7,0.79
2009,3,IA,NA,796658,37.1,2.97
2009,4,IA,NA,796103,47,3.6
2009,5,IA,NA,697112,59.8,3.64
2009,6,IA,NA,439914,68.9,5.29
2009,7,IA,NA,361864,68,4.62
2009,8,IA,NA,491349,68.3,5.75
2009,9,IA,NA,327936,63.3,1.73
2009,10,IA,NA,663345,44.9,6.35
2009,11,IA,NA,760110,43.4,1.19
2009,12,IA,NA,726390,19.8,2.54
2010,1,IA,NA,737823,13.6,1.3
2010,2,IA,NA,649460,17.3,0.96
2010,3,IA,NA,850655,38.4,1.72
2010,4,IA,NA,907917,55.2,3.7
2010,5,IA,NA,770878,59.9,4.19
2010,6,IA,NA,554806,70.8,10.28
2010,7,IA,NA,452436,74.6,7.89
2010,8,IA,NA,596440,74.4,4.83
2010,9,IA,NA,745319,63.1,5.4
2010,10,IA,NA,872659,53.9,0.91
2010,11,IA,NA,1115407,38,1.64
2010,12,IA,NA,916537,19.1,1.23
2011,1,IA,NA,807251.5,14.8,0.94
2011,2,IA,NA,989004.7,22.6,1.39
2011,3,IA,NA,872093,35.1,1.5
2011,4,IA,NA,1064613,47.6,3.81
2011,5,IA,NA,1128855,59.1,5
2011,6,IA,NA,850405.2,69.6,6.19
2011,7,IA,NA,484018.5,78,3.4
2011,8,IA,NA,413966.5,72,3.02
2011,9,IA,NA,572332.2,60.2,1.68
2011,10,IA,NA,1101910,53.4,0.74
2011,11,IA,NA,1257270,39.4,2.08
2011,12,IA,NA,1167457,29.1,2.08
2012,1,IA,NA,1490100,26.5,0.57
2012,2,IA,NA,1141137,29.6,1.68
2012,3,IA,NA,1368153,51.6,1.91
2012,4,IA,NA,1295916,52.4,3.9
2012,5,IA,NA,1316444,65,3.51
2012,6,IA,NA,1063074,71.4,2.81
2012,7,IA,NA,642901.5,79.6,1.17
2012,8,IA,NA,710929.1,71,2.88
2012,9,IA,NA,886710.5,62.1,1.62
2012,10,IA,NA,1366016,48.8,2.98
2012,11,IA,NA,1415208,39.2,1.05
2012,12,IA,NA,1335901,27.7,1.53
2013,1,IA,NA,1670599,22,0.95
2013,2,IA,NA,1388156,24.2,1.27
2013,3,IA,NA,1421681,29,2.09
2013,4,IA,NA,1470454,43.8,6.43
2013,5,IA,NA,1446133,59,8.65
2013,6,IA,NA,1093943,68.9,4.89
2013,7,IA,NA,866409.3,72.3,1.74
2013,8,IA,NA,673120.3,71.9,1.49
2013,9,IA,NA,1164601,67,1.94
2013,10,IA,NA,1335850,50.5,2.78
2013,11,IA,NA,1754926,33.9,1.59
2013,12,IA,NA,1282533,17.4,0.62
2014,1,IA,NA,1854303,14.2,0.43
2014,2,IA,NA,1325663,13.2,1.5
2014,3,IA,NA,1732693,29.7,0.81
2014,4,IA,NA,1759087,47.5,4.65
2014,5,IA,NA,1261415,60,3.04
2014,6,IA,NA,1028226,70.2,9.66
2014,7,IA,NA,915983.6,68.8,3.3
2014,8,IA,NA,542985.9,71.2,5.92
2014,9,IA,NA,975822.1,62,4.35
2014,10,IA,NA,1478190,51.2,3.17
2014,11,IA,NA,1985386,29.3,0.76
2014,12,IA,NA,1435490,28.2,1.1
2015,1,IA,NA,1815137,21.6,0.52
2015,2,IA,NA,1583013,14.5,1.11
2015,3,IA,NA,1651392,37.3,0.56
2015,4,IA,NA,1605830,51.1,3.37
2015,5,IA,NA,1609983,60,5.06
2015,6,IA,NA,904559,69.4,6.38
2015,7,IA,NA,789280,72,5.51
2015,8,IA,NA,1003601,68.9,5.29
2015,9,IA,NA,1333750,68.4,4.18
2015,10,IA,NA,1693876,53,1.76
2015,11,IA,NA,2044490,42,4.08
2015,12,IA,NA,1837722,33,4.71
2016,1,IA,NA,1736819,19.6,0.59
2016,2,IA,NA,1894183,28.6,0.88
2016,3,IA,NA,1858903,42.4,2.28
2016,4,IA,NA,2343054,50.1,3.19
2016,5,IA,NA,1333831,59.5,4.36
2016,6,IA,NA,1308615,73,3.7
2016,7,IA,NA,983346,72.8,5.92
2016,8,IA,NA,788781,72,6.14
2016,9,IA,NA,1556198,67.3,6.12
2016,10,IA,NA,1796017,55.3,2.01
2016,11,IA,84,2050422,45.1,1.39
2016,12,IA,67,2421829,22.9,1.52
2017,1,IA,151,1729222,24.2,1.56
2017,2,IA,267,2173722,34.5,0.99
2017,3,IA,359,2429167,37.5,2.57
2017,4,IA,353,2090140,51.1,3.8
2017,5,IA,465,1873699,58.5,4.8
2017,6,IA,547,1553851,71.1,3.5
2017,7,IA,597,868711,74.7,2.94
2017,8,IA,433,812986,67.8,3.83
2017,9,IA,660,1434254,66.7,2.31
2017,10,IA,481,2231067,53.3,5.26
2017,11,IA,299,2081021,36.2,0.41
2017,12,IA,227,2094914,24.4,0.39
2018,1,IA,553,2457150,17.8,1.02
2018,2,IA,660,1694224,20.5,1.54
2018,3,IA,1092,2130875,35.2,2.28
2018,4,IA,1320,2099495,39.3,1.54
2018,5,IA,1386,1506596,67,4.7
2018,6,IA,1270,1696041,73.1,7.55
2018,7,IA,1548,1010780,73.1,3.39
2018,8,IA,1203,1216628,71.8,6.42
2018,9,IA,990,1668435,65.9,8.1
2018,10,IA,725,1716203,48.2,4.63
2018,11,IA,403,1943847,30,1.81
2018,12,IA,304,2193783,28,2.1
2019,1,IA,543,2148352,18.7,1.28
2019,2,IA,342,1668267,15.3,2.34
2019,3,IA,991,2501626,31.1,2.19
2019,4,IA,1429,2793928,49.2,3.03
2019,5,IA,1784,1995646,56.6,8.21
2019,6,IA,2040,1583301,69.3,3.91
2019,7,IA,2019,1569745,75.1,3.38
2019,8,IA,1908,1142438,69.6,3.53
2019,9,IA,1677,2160384,68.2,6.21
2019,10,IA,1266,2582439,47.1,4.78
2019,11,IA,770,2597073,32.4,1.49
2019,12,IA,669,2585773,29.2,1.28
2020,1,IA,1327,2590184,23.1,1.37
2020,2,IA,1591,3041515,24.9,0.43
2020,3,IA,1890,3023384,40.3,2.9
2020,4,IA,2321,3033722,46.7,1.64
2020,5,IA,2682,2657032,57.6,4.56
2020,6,IA,2599,2893657,73,4.93
2020,7,IA,2815,1743339,75.4,2.9
2020,8,IA,2484,2189171,72,1.22
2020,9,IA,2044,2783513,62,4.07
2020,10,IA,1903,3279624,46,1.89
2020,11,IA,1557,3815607,42,2.08
2020,12,IA,1534,3098677,27.2,1.1
2000,1,ID,NA,NA,25.7,3.41
2000,2,ID,NA,NA,32,3.05
2000,3,ID,NA,NA,34.5,1.92
2000,4,ID,NA,NA,45.3,1.5
2000,5,ID,NA,NA,50.3,2.05
2000,6,ID,NA,NA,58.6,0.86
2000,7,ID,NA,NA,66.5,0.35
2000,8,ID,NA,NA,66.3,0.31
2000,9,ID,NA,NA,54,1.65
2000,10,ID,NA,NA,44.1,2.77
2000,11,ID,NA,NA,25.7,1.34
2000,12,ID,NA,NA,24.2,1.68
2001,1,ID,NA,NA,23,1.37
2001,2,ID,NA,NA,25.1,1.18
2001,3,ID,NA,NA,36.6,1.58
2001,4,ID,NA,NA,40.1,2.33
2001,5,ID,NA,NA,52.6,1.02
2001,6,ID,NA,NA,57.4,1.4
2001,7,ID,NA,NA,65.6,1.12
2001,8,ID,NA,NA,68.2,0.17
2001,9,ID,NA,NA,59.4,0.73
2001,10,ID,NA,NA,44.6,2.22
2001,11,ID,NA,NA,36.2,2.51
2001,12,ID,NA,NA,22.1,3.5
2002,1,ID,NA,NA,23.2,2.97
2002,2,ID,NA,NA,23.9,1.33
2002,3,ID,NA,NA,30.1,2.39
2002,4,ID,NA,NA,41.5,1.98
2002,5,ID,NA,NA,48.7,1.53
2002,6,ID,NA,NA,58.8,1.42
2002,7,ID,NA,NA,69,0.51
2002,8,ID,NA,NA,61.8,0.51
2002,9,ID,NA,NA,55.9,1.03
2002,10,ID,NA,NA,41,0.63
2002,11,ID,NA,NA,32.8,1.6
2002,12,ID,NA,NA,28.8,3.08
2003,1,ID,NA,NA,31.4,3.19
2003,2,ID,NA,NA,27.1,2.01
2003,3,ID,NA,NA,36.3,3.31
2003,4,ID,NA,NA,40.8,2.54
2003,5,ID,NA,NA,49.9,2.02
2003,6,ID,NA,NA,59.1,0.64
2003,7,ID,NA,NA,70.4,0.3
2003,8,ID,NA,NA,67.7,0.96
2003,9,ID,NA,NA,56.7,0.72
2003,10,ID,NA,NA,48.7,0.8
2003,11,ID,NA,NA,28.2,2.45
2003,12,ID,NA,NA,28.1,3.62
2004,1,ID,NA,NA,22.8,2.9
2004,2,ID,NA,NA,26.3,2.19
2004,3,ID,NA,NA,39.3,1.1
2004,4,ID,NA,NA,44.6,1.37
2004,5,ID,NA,NA,48.9,3.5
2004,6,ID,NA,NA,58.4,1.43
2004,7,ID,NA,NA,66.3,0.91
2004,8,ID,NA,NA,63.7,1.9
2004,9,ID,NA,NA,53.7,1.55
2004,10,ID,NA,NA,44.6,2.41
2004,11,ID,NA,NA,32.7,1.38
2004,12,ID,NA,NA,28.5,2.54
2005,1,ID,NA,NA,26.5,1.81
2005,2,ID,NA,NA,28.5,0.71
2005,3,ID,NA,NA,35.9,2.44
2005,4,ID,NA,NA,41.7,2.22
2005,5,ID,NA,NA,49.9,4.11
2005,6,ID,NA,NA,54.3,2.44
2005,7,ID,NA,NA,66.8,0.35
2005,8,ID,NA,NA,64.8,0.47
2005,9,ID,NA,NA,54.1,0.93
2005,10,ID,NA,NA,45.5,1.84
2005,11,ID,NA,NA,32,2.88
2005,12,ID,NA,NA,23,4.38
2006,1,ID,NA,14353,27.9,4.71
2006,2,ID,NA,10063,24.4,1.79
2006,3,ID,NA,18481,32.4,2.69
2006,4,ID,NA,15557,42.8,3.07
2006,5,ID,NA,15703,51.8,1.63
2006,6,ID,NA,14380,60.6,1.74
2006,7,ID,NA,10188,70.1,0.46
2006,8,ID,NA,12229,63.7,0.4
2006,9,ID,NA,9084,55.1,1.25
2006,10,ID,NA,14929,43,1.58
2006,11,ID,NA,21071,33.1,4.34
2006,12,ID,NA,13579,25.3,2.72
2007,1,ID,NA,9975,20.7,1.36
2007,2,ID,NA,16361,30.8,2.45
2007,3,ID,NA,17082,38.9,1.45
2007,4,ID,NA,13475,43,1.59
2007,5,ID,NA,15724,52,1.09
2007,6,ID,NA,14598,59.6,1.23
2007,7,ID,NA,8973,72,0.38
2007,8,ID,NA,17335,65.4,0.51
2007,9,ID,NA,14468,54.9,1.26
2007,10,ID,NA,12876,43.1,2.58
2007,11,ID,NA,17215,33.5,2.04
2007,12,ID,NA,14184,23.4,3.62
2008,1,ID,NA,20185,19.9,3.53
2008,2,ID,NA,18763,27.6,2.23
2008,3,ID,NA,18910,30.3,2.28
2008,4,ID,NA,18125,36.3,1.2
2008,5,ID,NA,17453,48.9,1.82
2008,6,ID,NA,15551,56.3,1.43
2008,7,ID,NA,11349,66.5,0.31
2008,8,ID,NA,11846,64.8,0.82
2008,9,ID,NA,11523,55.5,0.77
2008,10,ID,NA,17566,44.5,1.04
2008,11,ID,NA,21611,37.1,2.8
2008,12,ID,NA,24589,22.6,3.74
2009,1,ID,NA,29799,25,2.72
2009,2,ID,NA,22941,27.6,1.46
2009,3,ID,NA,31790,31.4,3.17
2009,4,ID,NA,28563,40.7,1.84
2009,5,ID,NA,22972,50.8,2.03
2009,6,ID,NA,17792,56.3,3.51
2009,7,ID,NA,16248,65.8,0.71
2009,8,ID,NA,17662,63.8,1.45
2009,9,ID,NA,20926,60.1,0.35
2009,10,ID,NA,33023,39.5,2.47
2009,11,ID,NA,33557,33,1.33
2009,12,ID,NA,38146,19.8,1.84
2010,1,ID,NA,25766,28.2,2.54
2010,2,ID,NA,19770,28.9,1.06
2010,3,ID,NA,27506,35.2,1.86
2010,4,ID,NA,32972,40,2.64
2010,5,ID,NA,33760,44.1,2.77
